strategy_name,AUM,aum,net_annual_return,net_annualised_return,net_vol,net_annualised_volatility,net_sharpe,max_drawdown,average_turnover,daily_turnover,average_gross_exposure_used,average_gross_exposure,cap_binding_days,fraction_days_cap_binding,gross_sharpe,commission_drag,commission_sharpe_drag,slippage_drag,slippage_sharpe_drag,borrow_drag,borrow_sharpe_drag,avg_commission_bps_per_day,avg_slippage_bps_per_day,avg_borrow_bps_per_day,average_long_names,average_short_names,days,IC_mean,IC_tstat
final_volatility_scaled_target,50000000.0,50000000.0,0.04299204703485371,0.04299204703485371,0.05106639721479896,0.05106639721479896,0.8498947231965666,-0.15498945830775857,1.9980829280783774,1.9980829280783774,0.9990414640391887,0.9990414640391887,3464,0.9178590355060944,3.0711707251935665,0.49315528798577324,0.49315528798577324,1.4795206075081244,1.4795206075081244,0.24860010650310227,0.24860010650310227,0.9990414640391887,2.9971243921175645,0.5029067626139484,24.916534181240063,24.916534181240063,3774,0.02816802648069744,9.46459597093671
final_volatility_scaled_target,250000000.0,250000000.0,0.039313875714648505,0.039313875714648505,0.049002429630006346,0.049002429630006346,0.8114787674891382,-0.10186483004750502,1.4085358042538514,1.4085358042538514,0.7042679021269257,0.7042679021269257,3773,0.9997350291467939,2.426777474051951,0.36062756861413847,0.36062756861413847,1.0843779321292029,1.0843779321292029,0.1702932058194715,0.1702932058194715,0.7042679021269257,2.1128037063807765,0.3311687026518558,24.916534181240063,24.916534181240063,3774,0.02816802648069744,9.46459597093671
final_volatility_scaled_target,1000000000.0,1000000000.0,0.00671183376869533,0.00671183376869533,0.026437133039650982,0.026437133039650982,0.26628490691030154,-0.16059716278565506,0.45644792963047287,0.45644792963047287,0.22822396481523644,0.22822396481523644,3773,0.9997350291467939,1.2391840117899335,0.21837774685612032,0.21837774685612032,0.6544138638148932,0.6544138638148932,0.10010749420861847,0.10010749420861847,0.2282239648152364,0.6846718944457092,0.10500313137577387,24.916534181240063,24.916534181240063,3774,0.02816802648069744,9.46459597093671
