date,gross_return,commission_cost,slippage_cost,borrow_cost,net_return,turnover,gross_exposure,cap_binding,n_long,n_short
2020-01-15,-0.00018298264444942605,9.999999999999998e-05,0.0002999999999999999,0.00011147266747142296,-0.000694455311920849,1.9999999999999996,0.9999999999999998,True,29,29
2020-01-16,-4.4952738022127365e-05,9.999999999999998e-05,0.00029999999999999987,9.774242635352584e-05,-0.000542695164375653,1.9999999999999993,0.9999999999999997,True,29,29
2020-01-17,-0.0015728444710378102,9.999999999999998e-05,0.0002999999999999999,9.997128710642e-05,-0.00207281575814423,1.9999999999999996,0.9999999999999998,True,28,28
2020-01-21,0.00044482910164614646,9.999999999999999e-05,0.0002999999999999999,0.00010562802167647154,-6.079892003032499e-05,1.9999999999999998,0.9999999999999999,True,28,28
2020-01-22,-0.0008811552467127572,0.0001,0.0003,0.00011433907983609805,-0.0013954943265488552,2.0,1.0,True,27,27
2020-01-23,-0.000676293748380863,0.0001,0.0003,0.00010809792504584855,-0.0011843916734267114,2.0,1.0,True,27,27
2020-01-24,0.003865143669688066,0.0001,0.0003,0.00011169896483627301,0.0033534447048517934,2.0,1.0,True,28,28
2020-01-27,-0.001720777214986435,9.999999999999999e-05,0.0002999999999999999,0.00011299101912123162,-0.0022337682341076665,1.9999999999999998,0.9999999999999999,True,27,27
2020-01-28,0.0008910302194443146,9.999999999999999e-05,0.0002999999999999999,9.963219055221014e-05,0.0003913980288921045,1.9999999999999998,0.9999999999999999,True,25,25
2020-01-29,0.0005516194424552367,0.0001,0.0003,0.00010087096093585319,5.074848151938351e-05,2.0,1.0,True,25,25
2020-01-30,-0.00278179884781022,0.0001,0.0003,7.918989084900365e-05,-0.0032609887386592235,2.0,1.0,True,26,26
2020-01-31,0.0016989231035859386,0.0001,0.0003,9.394027519811125e-05,0.0012049828283878274,2.0,1.0,True,26,26
2020-02-03,0.0045780830539482046,0.0001,0.0003,7.188144152355625e-05,0.004106201612424648,2.0,1.0,True,26,26
2020-02-04,0.0011165227469352758,9.999999999999998e-05,0.0002999999999999999,7.786408116282536e-05,0.0006386586657724505,1.9999999999999996,0.9999999999999998,True,25,25
2020-02-05,0.0030685308380407304,0.0001,0.0003,7.923113381731312e-05,0.0025892997042234176,2.0,1.0,True,25,25
2020-02-06,-0.0006711867455484128,9.999999999999998e-05,0.0002999999999999999,7.903577780937e-05,-0.0011502225233577825,1.9999999999999996,0.9999999999999998,True,27,27
2020-02-07,-0.0019217970687297348,9.999999999999998e-05,0.0002999999999999999,0.00010290142662414493,-0.0024246984953538793,1.9999999999999996,0.9999999999999998,True,27,27
2020-02-10,-3.33698615523478e-06,9.999999999999999e-05,0.0002999999999999999,6.711519827540824e-05,-0.00047045218443064296,1.9999999999999998,0.9999999999999999,True,28,28
2020-02-11,0.002474963786234173,9.999999999999996e-05,0.00029999999999999987,7.881580283966067e-05,0.0019961479833945127,1.9999999999999991,0.9999999999999996,True,26,26
2020-02-12,0.0021032031992761356,0.0001,0.0003,8.437614697028373e-05,0.0016188270523058521,2.0,1.0,True,27,27
2020-02-13,-0.0009246469525982533,9.999999999999998e-05,0.0002999999999999999,7.025279247501468e-05,-0.0013948997450732678,1.9999999999999996,0.9999999999999998,False,27,27
2020-02-14,-0.001935184077795184,9.999999999999998e-05,0.0002999999999999999,7.539744603182946e-05,-0.0024105815238270136,1.9999999999999996,0.9999999999999998,True,28,28
2020-02-18,-0.0010171258962535714,0.0001,0.0003,6.541051378813187e-05,-0.0014825364100417033,2.0,1.0,True,27,27
2020-02-19,0.0010178655973225692,9.999999999999996e-05,0.00029999999999999987,7.973962183743212e-05,0.0005381259754851373,1.9999999999999991,0.9999999999999996,True,27,27
2020-02-20,0.0022051641750093507,9.999999999999998e-05,0.0002999999999999999,7.023666546194256e-05,0.0017349275095474084,1.9999999999999996,0.9999999999999998,True,27,27
2020-02-21,0.01253532932926402,0.0001,0.0003,9.423726782029192e-05,0.012041092061443728,2.0,1.0,True,27,27
2020-02-24,-0.0020237463216562063,9.999999999999998e-05,0.0002999999999999999,7.307352889648939e-05,-0.0024968198505526955,1.9999999999999996,0.9999999999999998,True,27,27
2020-02-25,0.0017787885509267755,9.999999999999998e-05,0.0002999999999999999,8.03529280952767e-05,0.0012984356228314987,1.9999999999999996,0.9999999999999998,True,26,26
2020-02-26,-0.00021293821626741302,9.999999999999998e-05,0.0002999999999999999,9.000785398064936e-05,-0.0007029460702480623,1.9999999999999996,0.9999999999999998,True,27,27
2020-02-27,0.007377214761129064,9.999999999999999e-05,0.0002999999999999999,6.769285449174959e-05,0.006909521906637315,1.9999999999999998,0.9999999999999999,True,27,27
2020-02-28,0.0019566243773474737,9.999999999999999e-05,0.0002999999999999999,6.304111918748313e-05,0.0014935832581599905,1.9999999999999998,0.9999999999999999,True,28,28
2020-03-02,0.0034306344811529223,9.999999999999996e-05,0.00029999999999999987,5.5778484986875814e-05,0.0029748559961660466,1.9999999999999991,0.9999999999999996,True,29,29
2020-03-03,0.0004220588624907935,9.999999999999998e-05,0.00029999999999999987,7.935435312769867e-05,-5.7295490636905005e-05,1.9999999999999993,0.9999999999999997,True,29,29
2020-03-04,-0.003049859851413093,9.999999999999998e-05,0.0002999999999999999,6.735934984017406e-05,-0.003517219201253267,1.9999999999999996,0.9999999999999998,True,29,29
2020-03-05,-0.0005631187736601217,0.0001,0.0003,6.211020386214899e-05,-0.0010252289775222706,2.0,1.0,True,29,29
2020-03-06,0.005903118819170765,9.999999999999998e-05,0.0002999999999999999,8.135918211551073e-05,0.005421759637055254,1.9999999999999996,0.9999999999999998,True,29,29
2020-03-09,-0.00012976639175787431,9.999999999999996e-05,0.00029999999999999987,6.0623495678978324e-05,-0.0005903898874368525,1.9999999999999991,0.9999999999999996,True,29,29
2020-03-10,-0.00820186258537545,9.999999999999999e-05,0.0002999999999999999,5.958836685017008e-05,-0.008661450952225619,1.9999999999999998,0.9999999999999999,True,29,29
2020-03-11,0.00497480802099174,9.999999999999998e-05,0.0002999999999999999,2.6756332782112785e-05,0.004548051688209627,1.9999999999999996,0.9999999999999998,True,29,29
2020-03-12,0.005455058348479997,9.999999999999996e-05,0.00029999999999999987,3.0275350921101396e-05,0.005024782997558895,1.9999999999999991,0.9999999999999996,True,29,29
2020-03-13,-0.028004743177490743,9.999999999999998e-05,0.0002999999999999999,4.535147392290248e-05,-0.028450094651413644,1.9999999999999996,0.9999999999999998,True,28,28
2020-03-16,0.002551040552706601,9.999999999999998e-05,0.0002999999999999999,5.311276418517805e-05,0.0020979277885214234,1.9999999999999996,0.9999999999999998,True,28,28
2020-03-17,-0.0004310497236527898,0.0001,0.0003,4.630270802556935e-05,-0.0008773524316783592,2.0,1.0,True,25,25
2020-03-18,-0.00048818510614197057,0.0001,0.0003,4.3191001441408164e-05,-0.0009313761075833787,2.0,1.0,True,24,24
2020-03-19,0.004897410822759168,9.999999999999998e-05,0.00029999999999999987,3.726855858368293e-05,0.004460142264175485,1.9999999999999993,0.9999999999999997,True,22,22
2020-03-20,-0.0030657568527804454,0.0001,0.0003,5.6872164730012366e-05,-0.0035226290175104577,2.0,1.0,True,20,20
2020-03-23,0.009382413620721168,0.0001,0.0003,4.416958669034393e-05,0.008938244034030825,2.0,1.0,True,20,20
2020-03-24,0.016399377893907812,0.0001,0.0003,5.0419311602727006e-05,0.015948958582305085,2.0,1.0,True,19,19
2020-03-25,0.014954465079336517,9.999999999999998e-05,0.0002999999999999999,3.413771220881807e-05,0.0145203273671277,1.9999999999999996,0.9999999999999998,True,15,15
2020-03-26,0.0008488082484450626,0.0001,0.0003,4.7960496149694444e-05,0.00040084775229536816,2.0,1.0,True,15,15
2020-03-27,0.001710620240663055,9.999999999999998e-05,0.0002999999999999999,1.0220193968457673e-05,0.0013004000466945974,1.9999999999999996,0.9999999999999998,True,15,15
2020-03-30,0.00334183837757161,9.999999999999999e-05,0.0002999999999999999,2.694910529435897e-05,0.0029148892722772515,1.9999999999999998,0.9999999999999999,True,15,15
2020-03-31,0.006813255012050032,0.0001,0.0003,2.0370974892176867e-05,0.006392884037157855,2.0,1.0,True,15,15
2020-04-01,0.001976359818696528,9.999999999999998e-05,0.0002999999999999999,1.1173338738686987e-05,0.0015651864799578411,1.9999999999999996,0.9999999999999998,True,15,15
2020-04-02,0.003832282346415714,0.0001,0.0003,3.8067408477202814e-05,0.0033942149379385116,2.0,1.0,True,15,15
2020-04-03,0.01016021914416084,0.0001,0.0003,2.745165170881466e-05,0.009732767492452025,2.0,1.0,True,15,15
2020-04-06,0.02265656775531785,9.999999999999998e-05,0.0002999999999999999,2.8828721101309523e-05,0.02222773903421654,1.9999999999999996,0.9999999999999998,True,15,15
2020-04-07,0.0035092557727754116,9.999999999999996e-05,0.00029999999999999987,2.4722377051399985e-05,0.0030845333957240117,1.9999999999999991,0.9999999999999996,True,15,15
2020-04-08,0.005414160515287944,0.0001,0.0003,3.534666081481481e-05,0.004978813854473129,2.0,1.0,True,15,15
2020-04-09,-0.002193877325707618,9.999999999999998e-05,0.0002999999999999999,2.6339896071428575e-05,-0.0026202172217790463,1.9999999999999996,0.9999999999999998,True,15,15
2020-04-13,-0.0020544168004680372,0.0001,0.0003,4.177433378692461e-05,-0.002496191134254962,2.0,1.0,True,15,15
2020-04-14,-0.0019697632458532312,0.0001,0.0003,7.362821545793775e-05,-0.0024433914613111686,2.0,1.0,True,16,16
2020-04-15,0.0010435217471624113,0.0001,0.0003,4.146858711757936e-05,0.000602053160044832,2.0,1.0,True,20,20
2020-04-16,0.002231275974709457,9.999999999999998e-05,0.0002999999999999999,3.7973297468006516e-05,0.0017933026772414505,1.9999999999999996,0.9999999999999998,True,20,20
2020-04-17,-0.009342952463179035,0.0001,0.0003,3.606561626182163e-05,-0.009779018079440855,2.0,1.0,True,22,22
2020-04-20,0.0036635567736571055,9.999999999999998e-05,0.0002999999999999999,3.0231189727474602e-05,0.003233325583929631,1.9999999999999996,0.9999999999999998,True,22,22
2020-04-21,-0.0014374961951853348,9.999999999999998e-05,0.0002999999999999999,4.459749419979101e-05,-0.0018820936893851259,1.9999999999999996,0.9999999999999998,True,22,22
2020-04-22,-0.0009140605341283535,9.999999999999996e-05,0.00029999999999999987,2.9983207246842864e-05,-0.0013440437413751963,1.9999999999999991,0.9999999999999996,True,22,22
2020-04-23,0.0003510320974418647,0.0001,0.0003,4.421429654872149e-05,-9.318219910685674e-05,2.0,1.0,True,25,25
2020-04-24,-0.00041422754983654834,0.0001,0.0003,5.007376395834108e-05,-0.0008643013137948894,2.0,1.0,True,25,25
2020-04-27,0.0011203884349437372,0.0001,0.0003,5.4200217612820365e-05,0.0006661882173309169,2.0,1.0,True,24,24
2020-04-28,-0.004588845521701393,9.999999999999999e-05,0.0002999999999999999,7.006069823478418e-05,-0.005058906219936178,1.9999999999999998,0.9999999999999999,True,22,22
2020-04-29,0.0032707488095754687,0.0001,0.0003,5.9693788729235386e-05,0.0028110550208462334,2.0,1.0,True,22,22
2020-04-30,0.011757210831394603,0.0001,0.0003,4.4347193534768067e-05,0.011312863637859836,2.0,1.0,True,23,23
2020-05-01,0.012726278368685659,0.0001,0.0003,2.6313340127238356e-05,0.01229996502855842,2.0,1.0,True,24,24
2020-05-04,-0.008346007365711563,0.0001,0.0003,5.095476383587681e-05,-0.008796962129547439,2.0,1.0,True,24,24
2020-05-05,-0.0015908133472645738,9.999999999999998e-05,0.00029999999999999987,4.0012594693107275e-05,-0.0020308259419576807,1.9999999999999993,0.9999999999999997,True,22,22
2020-05-06,-0.003487113523150105,9.999999999999998e-05,0.0002999999999999999,6.644281768263979e-05,-0.003953556340832744,1.9999999999999996,0.9999999999999998,True,22,22
2020-05-07,0.0037828282912878005,9.999999999999994e-05,0.00029999999999999976,5.1250696421717175e-05,0.0033315775948660835,1.9999999999999987,0.9999999999999993,True,23,23
2020-05-08,-0.0009281936233537687,0.0001,0.0003,5.015620546715397e-05,-0.0013783498288209226,2.0,1.0,True,26,26
2020-05-11,-0.0009603051631168575,9.999999999999999e-05,0.0002999999999999999,6.774376417233559e-05,-0.001428048927289193,1.9999999999999998,0.9999999999999999,False,28,28
2020-05-12,0.0017284179648388894,9.999999999999998e-05,0.00029999999999999987,6.575963718820861e-05,0.001262658327650681,1.9999999999999993,0.9999999999999997,True,28,28
2020-05-13,0.0022854274580647073,9.999999999999998e-05,0.0002999999999999999,5.924036281179141e-05,0.0018261870952529162,1.9999999999999996,0.9999999999999998,True,28,28
2020-05-14,-0.001742868466231182,9.999999999999999e-05,0.0002999999999999999,6.354995988412506e-05,-0.002206418426115307,1.9999999999999998,0.9999999999999999,True,28,28
2020-05-15,-0.015950534391432646,0.0001,0.0003,5.281187219871753e-05,-0.016403346263631362,2.0,1.0,True,28,28
2020-05-18,-1.735596911549785e-05,0.0001,0.0003,5.498866213151928e-05,-0.0004723446312470171,2.0,1.0,True,28,28
2020-05-19,-0.007514216247149365,9.999999999999998e-05,0.0002999999999999999,6.796643634277777e-05,-0.007982182683492142,1.9999999999999996,0.9999999999999998,True,28,28
2020-05-20,-0.002698086471194316,0.0001,0.0003,7.199546485260772e-05,-0.0031700819360469235,2.0,1.0,True,28,28
2020-05-21,0.0005390829488976045,9.999999999999999e-05,0.0002999999999999999,5.287194680806718e-05,8.621100208953736e-05,1.9999999999999998,0.9999999999999999,True,28,28
2020-05-22,-0.017679207688524788,9.999999999999999e-05,0.0002999999999999999,6.660997732426305e-05,-0.018145817665849048,1.9999999999999998,0.9999999999999999,False,28,28
2020-05-26,-0.0019081744924616681,9.999999999999999e-05,0.0002999999999999999,5.343660103652519e-05,-0.002361611093498193,1.9999999999999998,0.9999999999999999,True,28,28
2020-05-27,0.0011702589668634521,9.999999999999998e-05,0.0002999999999999999,5.8106575963718846e-05,0.0007121523908997333,1.9999999999999996,0.9999999999999998,True,28,28
2020-05-28,0.005282573817272484,0.0001,0.0003,4.650986084911465e-05,0.004836063956423369,2.0,1.0,True,28,28
2020-05-29,0.00025770803192690653,9.999999999999999e-05,0.0002999999999999999,5.385487528344672e-05,-0.0001961468433565401,1.9999999999999998,0.9999999999999999,True,28,28
2020-06-01,0.0014532820610923141,9.999999999999998e-05,0.0002999999999999999,4.625068418171868e-05,0.0010070313769105954,1.9999999999999996,0.9999999999999998,True,29,29
2020-06-02,-0.005759272413710506,9.999999999999999e-05,0.0002999999999999999,6.121594096757711e-05,-0.0062204883546780835,1.9999999999999998,0.9999999999999999,True,29,29
2020-06-03,0.0008832649522588372,9.999999999999996e-05,0.00029999999999999987,5.311529532744314e-05,0.0004301496569313943,1.9999999999999991,0.9999999999999996,True,29,29
2020-06-04,-0.022541028559121823,9.999999999999999e-05,0.0002999999999999999,6.254704607562404e-05,-0.023003575605197446,1.9999999999999998,0.9999999999999999,True,29,29
2020-06-05,-0.01871999593605564,9.999999999999998e-05,0.00029999999999999987,7.438070696942303e-05,-0.01919437664302506,1.9999999999999993,0.9999999999999997,True,29,29
2020-06-08,0.011318137802737877,9.999999999999998e-05,0.0002999999999999999,7.481223513488562e-05,0.010843325567602992,1.9999999999999996,0.9999999999999998,True,29,29
2020-06-09,0.005731397729462686,9.999999999999998e-05,0.0002999999999999999,5.856595511767927e-05,0.005272831774345006,1.9999999999999996,0.9999999999999998,True,29,29
2020-06-10,0.02790603983831816,9.999999999999999e-05,0.0002999999999999999,3.991289292521428e-05,0.027466126945392945,1.9999999999999998,0.9999999999999999,True,29,29
2020-06-11,-0.012926721401287897,9.999999999999995e-05,0.0002999999999999998,6.064218494626854e-05,-0.013387363586234165,1.999999999999999,0.9999999999999994,True,29,29
2020-06-12,0.0023280031453195623,9.999999999999999e-05,0.0002999999999999999,4.031049613416663e-05,0.0018876926491853958,1.9999999999999998,0.9999999999999999,True,28,28
2020-06-15,-0.013119254633811486,0.0001,0.0003,4.163511082460594e-05,-0.013560889744636092,2.0,1.0,True,28,28
2020-06-16,-0.002098376323774051,9.999999999999999e-05,0.0002999999999999999,6.482831029400926e-05,-0.0025632046340680597,1.9999999999999998,0.9999999999999999,True,28,28
2020-06-17,-0.0014425711985265217,0.0001,0.0003,6.761268873597464e-05,-0.0019101838872624963,2.0,1.0,True,28,28
2020-06-18,0.0026931878058605654,9.999999999999998e-05,0.0002999999999999999,5.336617405582924e-05,0.0022398216318047365,1.9999999999999996,0.9999999999999998,False,29,29
2020-06-19,0.006768367569273494,0.0001,0.0003,3.584025965865874e-05,0.006332527309614835,2.0,1.0,True,29,29
2020-06-22,-0.002853949133907039,0.0001,0.0003,4.084828479774668e-05,-0.003294797418704785,2.0,1.0,True,29,29
2020-06-23,0.0010639514358523772,9.999999999999999e-05,0.0002999999999999999,6.154826022476327e-05,0.000602403175627614,1.9999999999999998,0.9999999999999999,True,29,29
2020-06-24,0.007215818967015057,9.999999999999999e-05,0.0002999999999999999,4.316498472308391e-05,0.0067726539822919735,1.9999999999999998,0.9999999999999999,True,29,29
2020-06-25,0.0002644240256766688,9.999999999999998e-05,0.0002999999999999999,4.280569576901089e-05,-0.00017838167009234202,1.9999999999999996,0.9999999999999998,True,29,29
2020-06-26,-0.0036905833193078873,9.999999999999998e-05,0.0002999999999999999,3.467484577426525e-05,-0.0041252581650821525,1.9999999999999996,0.9999999999999998,True,29,29
2020-06-29,-0.0015088364524240548,0.0001,0.0003,4.892312738454486e-05,-0.0019577595798085995,2.0,1.0,True,29,29
2020-06-30,0.00040708331407383723,9.999999999999998e-05,0.0002999999999999999,3.360765080790733e-05,-2.6524336734070016e-05,1.9999999999999996,0.9999999999999998,True,29,29
2020-07-01,-0.0028327285398103566,0.0001,0.0003,3.038791794161966e-05,-0.003263116457751976,2.0,1.0,True,29,29
2020-07-02,0.0047199198820946624,9.999999999999998e-05,0.0002999999999999999,4.926108374384237e-05,0.00427065879835082,1.9999999999999996,0.9999999999999998,True,29,29
2020-07-06,-0.0030663679153357425,9.999999999999996e-05,0.00029999999999999987,4.013160693554438e-05,-0.0035064995222712867,1.9999999999999991,0.9999999999999996,True,29,29
2020-07-07,-0.0011375012639594955,9.999999999999999e-05,0.0002999999999999999,6.401041763950685e-05,-0.0016015116815990024,1.9999999999999998,0.9999999999999999,True,29,29
2020-07-08,-0.00329919826680135,9.999999999999996e-05,0.00029999999999999987,4.734537493158182e-05,-0.0037465436417329313,1.9999999999999991,0.9999999999999996,True,29,29
2020-07-09,0.00038452971553038076,9.999999999999998e-05,0.0002999999999999999,7.936507936507934e-05,-9.483536383469849e-05,1.9999999999999996,0.9999999999999998,True,29,29
2020-07-10,0.0007573130009335561,9.999999999999996e-05,0.00029999999999999987,6.294471811713192e-05,0.0002943682828164244,1.9999999999999991,0.9999999999999996,True,29,29
2020-07-13,-0.00016167514923128847,9.999999999999998e-05,0.00029999999999999987,7.341456284029703e-05,-0.0006350897120715853,1.9999999999999993,0.9999999999999997,True,29,29
2020-07-14,-0.0018004333000100486,9.999999999999998e-05,0.0002999999999999999,6.283302263396828e-05,-0.0022632663226440173,1.9999999999999996,0.9999999999999998,True,29,29
2020-07-15,-0.0019203098863112677,9.999999999999996e-05,0.00029999999999999987,5.5611859757151404e-05,-0.002375921746068419,1.9999999999999991,0.9999999999999996,True,28,28
2020-07-16,0.004163036781056945,9.999999999999998e-05,0.0002999999999999999,7.114512471655328e-05,0.0036918916563403914,1.9999999999999996,0.9999999999999998,True,28,28
2020-07-17,0.0027239564022031315,9.999999999999998e-05,0.0002999999999999999,5.7794242523255184e-05,0.0022661621596798765,1.9999999999999996,0.9999999999999998,True,28,28
