date,gross_return,commission_cost,slippage_cost,borrow_cost,net_return,turnover,gross_exposure,full_gross_exposure,cap_binding,n_long,n_short
2010-04-29,-0.0009471163696041912,5.03959533360708e-05,0.00015118786000821238,3.999678836196095e-06,-0.0011526998617846704,1.007919066721416,0.503959533360708,False,True,18,18
2010-04-30,0.0005864436949559805,2.50055660149758e-05,7.501669804492739e-05,1.984568731347286e-06,0.00048443686216473005,0.500111320299516,0.250055660149758,False,True,18,18
2010-05-03,0.0016496006863600862,3.4130342123197014e-05,0.00010239102636959102,2.708757311364841e-06,0.0015103705605559333,0.6826068424639402,0.3413034212319701,False,True,18,18
2010-05-04,0.0007439489295799646,3.0058075327068204e-05,9.01742259812046e-05,2.3855615338943014e-06,0.0006213310667377975,0.601161506541364,0.300580753270682,False,True,18,18
2010-05-05,0.0002509544501626126,2.31373908456834e-05,6.941217253705019e-05,1.8363008607685232e-06,0.00015656858591911048,0.46274781691366795,0.23137390845683398,False,True,19,19
2010-05-06,-0.0004136487572924326,2.02656294334846e-05,6.079688830045379e-05,1.6083832883717935e-06,-0.0004963196583147428,0.40531258866969194,0.20265629433484597,False,True,19,19
2010-05-07,0.0004033813886582423,3.9095241965138997e-05,0.00011728572589541698,3.102796981360238e-06,0.00024389762381632604,0.7819048393027799,0.39095241965138994,False,True,19,19
2010-05-10,0.000613634632729758,4.767069353333561e-05,0.00014301208060000682,3.7833883756615555e-06,0.0004191684702207541,0.9534138706667121,0.47670693533335606,False,True,20,20
2010-05-11,0.0003884135715052229,2.7020512847402202e-05,8.10615385422066e-05,3.2066947091815716e-06,0.00027712482540643256,0.540410256948044,0.270205128474022,False,True,20,20
2010-05-12,-0.00020290115628408877,5.95296126538154e-05,0.0001785888379614462,3.1070510667546667e-05,-0.000472090117566897,1.190592253076308,0.595296126538154,False,True,20,20
2010-05-13,0.002726747127647834,3.43497932536402e-05,0.00010304937976092058,2.7261740677492217e-06,0.002586621780565524,0.686995865072804,0.343497932536402,False,True,20,20
2010-05-14,-9.224633408776682e-05,2.8935097990871595e-05,8.680529397261477e-05,2.2964363484818727e-06,-0.00021028316239973506,0.5787019598174319,0.28935097990871594,False,True,20,20
2010-05-17,-0.0004511121734533393,2.2010649005753403e-05,6.60319470172602e-05,1.7468769052185236e-06,-0.0005409016463815714,0.44021298011506804,0.22010649005753402,False,True,20,20
2010-05-18,0.0007679889152780455,3.269735205663719e-05,9.809205616991154e-05,2.5950279410029512e-06,0.0006346044791104939,0.6539470411327437,0.32697352056637186,False,True,20,20
2010-05-19,-0.00018451708005721296,2.3677724982873607e-05,7.103317494862081e-05,1.8791845224502856e-06,-0.0002811071645111577,0.4735544996574721,0.23677724982873605,False,True,20,20
2010-05-20,-0.0011123255944557302,2.4609849363480998e-05,7.382954809044299e-05,1.953162647895317e-06,-0.0012127181545575493,0.4921969872696199,0.24609849363480996,False,True,20,20
2010-05-21,0.0003862161028648524,2.6935993239213002e-05,8.0807979717639e-05,2.1377772412073812e-06,0.00027633435266679305,0.53871986478426,0.26935993239213,False,True,20,20
2010-05-24,0.006975204722302228,7.154764377058099e-05,0.00021464293131174297,5.678384426236586e-06,0.006683335762793667,1.4309528754116199,0.7154764377058099,False,True,20,20
2010-05-25,0.003013221714027451,4.04970786310248e-05,0.0001214912358930744,3.2140538596051427e-06,0.0028480193456437465,0.809941572620496,0.404970786310248,False,True,20,20
2010-05-26,-0.007467986209209446,7.484480966197961e-05,0.0002245344289859388,4.40035049137237e-05,-0.0078113689527710885,1.496896193239592,0.748448096619796,False,True,20,20
2010-05-27,0.0014240104463485008,6.0726722158732805e-05,0.0001821801664761984,4.819581123708953e-06,0.0011762839765898606,1.214534443174656,0.607267221587328,False,True,20,20
2010-05-28,0.004943446167195103,8.964190224295162e-05,0.0002689257067288548,7.114436685948539e-06,0.004577764121537348,1.7928380448590322,0.8964190224295161,False,True,20,20
2010-06-01,0.0005235818561514648,3.2132506354671e-05,9.639751906401298e-05,2.5501989170373808e-06,0.0003925016318157434,0.64265012709342,0.32132506354671,False,True,20,20
2010-06-02,-0.0039783230070290585,9.334296438517883e-05,0.00028002889315553644,7.408171776601492e-06,-0.004359103036346375,1.8668592877035763,0.9334296438517882,False,True,20,20
2010-06-03,0.00680089611684494,6.79177378686892e-05,0.00020375321360606758,5.390296656245175e-06,0.006523834868713938,1.358354757373784,0.679177378686892,False,True,20,20
2010-06-04,0.0008199221209706608,3.8091758701451204e-05,0.00011427527610435359,3.0231554524961274e-06,0.0006645319307123598,0.761835174029024,0.380917587014512,False,True,20,20
2010-06-07,-0.0027693918054582894,6.072266880837061e-05,0.0001821680064251118,4.8192594292357605e-06,-0.0030171017401210073,1.2144533761674121,0.6072266880837061,False,True,19,19
2010-06-08,-0.0013248228143878306,5.4253740534423005e-05,0.00016276122160326897,4.305852423366905e-06,-0.0015461436289488895,1.08507481068846,0.54253740534423,False,True,19,19
2010-06-09,-0.009486657167959205,9.999999999999999e-05,0.0002999999999999999,8.848543201701585e-06,-0.009895505711160905,1.9999999999999998,0.9999999999999999,True,True,19,19
2010-06-10,0.0020123416875505616,4.140049076002601e-05,0.00012420147228007803,3.0471859552616424e-05,0.0018162678649578411,0.8280098152005202,0.4140049076002601,False,True,19,19
2010-06-11,-0.006320980019056312,8.609764816725001e-05,0.00025829294450175,6.833146679940477e-06,-0.0066722037584052525,1.7219529633450001,0.8609764816725001,False,True,19,19
2010-06-14,-0.0035032423567218397,5.7134870625037394e-05,0.00017140461187511216,4.534513541669634e-06,-0.003736316352763659,1.1426974125007479,0.5713487062503739,False,True,19,19
2010-06-15,0.0011188320067980343,3.166862469313059e-05,9.500587407939175e-05,2.5133829121532204e-06,0.0009896441251133587,0.6333724938626117,0.31668624693130587,False,True,19,19
2010-06-16,-0.0020038964567243396,5.60787779446722e-05,0.00016823633383401658,4.450696662275571e-06,-0.0022326622651653036,1.121575558893444,0.560787779446722,False,True,19,19
2010-06-17,-0.0006238472222828883,8.505565124138042e-05,0.0002551669537241412,6.750448511220667e-06,-0.0009708202757596306,1.7011130248276083,0.8505565124138041,False,True,19,19
2010-06-18,-0.0019337050429262047,2.4069969799257606e-05,7.220990939777281e-05,1.910315063433143e-06,-0.0020318952371866685,0.4813993959851521,0.24069969799257604,False,True,19,19
2010-06-21,0.00046212696578373227,5.316885103445961e-05,0.0001595065531033788,4.219750082099968e-06,0.00024523181156379387,1.0633770206891922,0.5316885103445961,False,True,19,19
2010-06-22,-0.0002768449284405211,4.8173330603925e-05,0.000144519991811775,3.823280206660714e-06,-0.00047336153106288187,0.9634666120785,0.48173330603925,False,True,19,19
2010-06-23,0.0002945250651339805,3.577897999534621e-05,0.00010733693998603861,2.839601586932238e-06,0.00014856954356566343,0.7155795999069241,0.35778979995346205,False,True,18,18
2010-06-24,5.046914477641832e-05,5.49341892175496e-05,0.0001648025676526488,4.3598562871071114e-06,-0.0001736274683808872,1.098683784350992,0.549341892175496,False,True,18,18
2010-06-25,0.00016173861462371073,1.9392994612876804e-05,5.81789838386304e-05,1.0351407493540892e-05,7.381522867866265e-05,0.38785989225753603,0.19392994612876802,False,True,18,18
2010-06-28,0.0021342104860250758,5.1493437211514595e-05,0.00015448031163454377,4.0867807310725866e-06,0.001924149956447945,1.0298687442302918,0.5149343721151459,False,True,19,19
2010-06-29,0.0007839440343414654,2.52330125918206e-05,7.569903777546179e-05,2.002620046969889e-06,0.000681009363927213,0.5046602518364119,0.25233012591820597,False,True,19,19
2010-06-30,0.0004096291021823159,3.08622772779446e-05,9.258683183383379e-05,2.449387085551159e-06,0.0002837306059849863,0.617245545558892,0.308622772779446,False,True,18,18
2010-07-01,-0.0008847687375385529,5.710821720055999e-05,0.00017132465160167994,4.532398190520634e-06,-0.0011177340045313135,1.1421643440111997,0.5710821720055999,False,True,18,18
2010-07-02,-0.003066964148224695,5.48517133163672e-05,0.00016455513994910158,4.353310580664062e-06,-0.0032907243120708276,1.097034266327344,0.548517133163672,False,True,19,19
2010-07-06,-0.0012592756597987924,5.92178780502736e-05,0.00017765363415082078,4.699831591291556e-06,-0.0015008470035911784,1.184357561005472,0.592178780502736,False,True,18,18
2010-07-07,-0.001096253323836257,6.552616349688581e-05,0.00019657849049065738,5.200489166419508e-06,-0.0013635584669902197,1.310523269937716,0.655261634968858,False,True,18,18
2010-07-08,0.0010482488551496001,3.7705782020836e-05,0.00011311734606250799,2.992522382606031e-06,0.0008944332046836502,0.75411564041672,0.37705782020836,False,True,18,18
2010-07-09,-0.0005419826028077361,3.6063990231691204e-05,0.00010819197069507359,2.8622214469596193e-06,-0.0006891007851814604,0.721279804633824,0.360639902316912,False,True,18,18
2010-07-12,-0.005390322880137776,6.08282464488836e-05,0.00018248473934665075,5.115455519130443e-06,-0.005638751321452441,1.2165649289776719,0.6082824644888359,False,True,18,18
2010-07-13,2.9502985706696323e-05,4.2514612829214004e-05,0.000127543838487642,2.5803933324195524e-05,-0.0001663593989343552,0.8502922565842801,0.42514612829214005,False,True,18,18
2010-07-14,8.848053972163728e-05,3.5628527323021984e-05,0.00010688558196906595,2.8276608986525397e-06,-5.6861230469103196e-05,0.7125705464604397,0.35628527323021986,False,True,18,18
2010-07-15,0.0020160525189489398,4.516048570599281e-05,0.0001354814571179784,3.584165532221651e-06,0.001831826410592747,0.9032097141198561,0.45160485705992803,False,True,18,18
2010-07-16,0.0013286785897361655,7.738472996693061e-05,0.0002321541899007918,6.1416452354706815e-06,0.0010129980246329725,1.5476945993386122,0.7738472996693061,False,True,18,18
2010-07-19,-0.0010641539013309647,5.423753214637241e-05,0.0001627125964391172,4.304566043362889e-06,-0.0012854085959598173,1.084750642927448,0.542375321463724,False,True,18,18
2010-07-20,0.0006137384606072426,4.9285093298236216e-05,0.0001478552798947086,3.911515341129858e-06,0.0004126865720731679,0.9857018659647242,0.4928509329823621,False,True,17,17
2010-07-21,-0.005650126255400192,7.574950019942e-05,0.00022724850059826,6.011865095192063e-06,-0.005959136121293064,1.5149900039884001,0.7574950019942001,False,True,17,17
2010-07-22,-0.0010968308957230635,7.599779783574361e-05,0.0002279933935072308,6.031571256805047e-06,-0.0014068536583228429,1.5199559567148722,0.7599779783574361,False,True,17,17
2010-07-23,-0.00021164532488229,3.5604974295861e-05,0.000106814922887583,2.8257916107826186e-06,-0.00035689101367651665,0.71209948591722,0.35604974295861,False,True,17,17
2010-07-26,-0.0015418275527629456,2.1842751692186803e-05,6.552825507656039e-05,1.733551721602127e-06,-0.0016309321112532949,0.43685503384373603,0.21842751692186801,False,True,17,17
2010-07-27,0.00040613319454900823,2.5289354190878e-05,7.586806257263399e-05,2.6231240865595708e-05,0.00027874453691990056,0.50578708381756,0.25289354190878,False,True,17,17
2010-07-28,-0.0021042036216674916,3.2010344490008405e-05,9.60310334700252e-05,2.540503530953048e-06,-0.0022347855031584784,0.640206889800168,0.320103444900084,False,True,17,17
2010-07-29,0.0022291161883414125,3.50667564612648e-05,0.0001052002693837944,2.7830759096241907e-06,0.002086066086586729,0.7013351292252961,0.35066756461264803,False,True,17,17
2010-07-30,2.331278109669497e-05,2.83960249367908e-05,8.518807481037239e-05,2.253652772761174e-06,-9.252497142322938e-05,0.567920498735816,0.283960249367908,False,True,17,17
2010-08-02,0.00035133277678828776,2.4431199664887804e-05,7.329359899466339e-05,1.938984100387921e-06,0.00025166899402834865,0.488623993297756,0.244311996648878,False,True,17,17
2010-08-03,-0.00044950987668817573,2.9207554212555805e-05,8.76226626376674e-05,2.318059858139349e-06,-0.0005686581533965383,0.5841510842511161,0.29207554212555803,False,True,17,17
2010-08-04,0.0017481384388617495,5.425621523411499e-05,0.00016276864570234496,4.306048828104363e-06,0.0015268075290971852,1.0851243046822998,0.5425621523411499,False,True,17,17
2010-08-05,0.0013033475882445297,6.378490615492979e-05,0.00019135471846478934,5.062294139280142e-06,0.0010431456694855305,1.2756981230985958,0.6378490615492979,False,True,17,17
2010-08-06,-0.0007231073930697751,4.4230890901044406e-05,0.0001326926727031332,3.5103881667495555e-06,-0.0009035413448407023,0.884617818020888,0.442308909010444,False,True,18,18
2010-08-09,0.0021699454836742148,4.0409066357934595e-05,0.00012122719907380377,3.207068758566237e-06,0.00200510214948391,0.8081813271586918,0.4040906635793459,False,True,18,18
2010-08-10,0.0004684342986139645,4.80764215328652e-05,0.0001442292645985956,3.8155890105448574e-06,0.00027231302347195885,0.961528430657304,0.480764215328652,False,True,18,18
2010-08-11,0.0005094951744789506,1.92900751268142e-05,5.7870225380442594e-05,1.7865797615802903e-05,0.0004144690763558909,0.385801502536284,0.192900751268142,False,True,18,18
2010-08-12,-0.00023486788850031525,4.8005795661057804e-05,0.0001440173869831734,3.8099837826236354e-06,-0.0004307010549271701,0.9601159132211561,0.48005795661057804,False,True,18,18
2010-08-13,3.758978645401474e-05,8.758016521709718e-05,0.0002627404956512915,6.95080676326168e-06,-0.00031968168117763566,1.7516033043419434,0.8758016521709717,False,True,18,18
2010-08-16,0.000827258806749314,1.9803082305667202e-05,5.94092469170016e-05,1.5716731988624762e-06,0.0007464748043277829,0.39606164611334405,0.19803082305667202,False,True,18,18
2010-08-17,-0.0016677483707416112,6.0275552205578215e-05,0.00018082665661673462,4.7837739845696994e-06,-0.0019136343535484936,1.2055110441115642,0.6027555220557821,False,True,18,18
2010-08-18,-0.0010380871771884367,6.0640197983690405e-05,0.00018192059395107118,4.812714125689715e-06,-0.001285460683248888,1.212803959673808,0.606401979836904,False,True,18,18
2010-08-19,0.0015974037894708523,4.4422792833610215e-05,0.00013326837850083064,3.5256184788579526e-06,0.0014161869996575534,0.8884558566722043,0.44422792833610214,False,True,18,18
2010-08-20,-0.0005597889180616058,2.0476063030322e-05,6.1428189090966e-05,1.625084367485873e-06,-0.0006433182545503796,0.40952126060644,0.20476063030322,False,True,18,18
2010-08-23,0.0021348939833467405,2.7941814949159407e-05,8.382544484747821e-05,2.217604361044397e-06,0.0020209091191890583,0.5588362989831881,0.27941814949159405,False,True,18,18
2010-08-24,-0.000952967688014707,2.4430264590876405e-05,7.32907937726292e-05,4.101244083181809e-06,-0.0010547899904613945,0.48860529181752804,0.24430264590876402,False,True,18,18
