date,gross_return,commission_cost,slippage_cost,borrow_cost,net_return,turnover,gross_exposure,full_gross_exposure,cap_binding,n_long,n_short
2013-06-20,-0.0003559339361501163,9.999999999999999e-05,0.0002999999999999999,3.0254012996042053e-05,-0.0007861879491461583,1.9999999999999998,0.9999999999999999,True,True,21,21
2013-06-21,-0.004615424517881049,9.999999999999998e-05,0.0002999999999999999,3.3159235370669554e-05,-0.0050485837532517185,1.9999999999999996,0.9999999999999998,True,True,21,21
2013-06-24,0.003263031951778034,9.999999999999998e-05,0.0002999999999999999,3.147500421928436e-05,0.00283155694755875,1.9999999999999996,0.9999999999999998,True,True,22,22
2013-06-25,0.0021308856827409028,0.0001,0.0003,2.3369170587237393e-05,0.0017075165121536657,2.0,1.0,True,True,22,22
2013-06-26,0.002993963396313899,9.999999999999999e-05,0.0002999999999999999,3.140040376659109e-05,0.0025625629925473082,1.9999999999999998,0.9999999999999999,True,True,22,22
2013-06-27,0.001288943259090754,9.999999999999998e-05,0.0002999999999999999,2.2839569775886272e-05,0.0008661036893148677,1.9999999999999996,0.9999999999999998,True,True,22,22
2013-06-28,0.0017590213094632583,9.999999999999998e-05,0.0002999999999999999,2.4320878388833764e-05,0.0013347004310744247,1.9999999999999996,0.9999999999999998,True,True,22,22
2013-07-01,0.0003978304748101098,0.0001,0.0003,2.689126666523616e-05,-2.9060791855126327e-05,2.0,1.0,True,True,22,22
2013-07-02,9.898051365085582e-05,0.0001,0.0003,2.5567744467981613e-05,-0.00032658723081712576,2.0,1.0,True,True,22,22
2013-07-03,0.0025912852182381823,9.999999999999998e-05,0.0002999999999999999,2.1455924237762536e-05,0.0021698292940004202,1.9999999999999996,0.9999999999999998,True,True,22,22
2013-07-05,0.00254770197283637,9.999999999999996e-05,0.00029999999999999987,9.421362569680522e-06,0.00213828061026669,1.9999999999999991,0.9999999999999996,True,True,22,22
2013-07-08,0.0034301106549435526,9.999999999999996e-05,0.00029999999999999987,2.8558890641692772e-05,0.00300155176430186,1.9999999999999991,0.9999999999999996,True,True,22,22
2013-07-09,0.002247342687466884,0.0001,0.0003,2.7754082712147585e-05,0.0018195886047547368,2.0,1.0,True,True,22,22
2013-07-10,0.0072469632600497755,0.0001,0.0003,2.5955167523571856e-05,0.006821008092526204,2.0,1.0,True,True,22,22
2013-07-11,-0.0005017208710944643,9.999999999999999e-05,0.0002999999999999999,1.8972644248780392e-05,-0.0009206935153432447,1.9999999999999998,0.9999999999999999,True,True,22,22
2013-07-12,-0.0003054024118958433,9.999999999999998e-05,0.0002999999999999999,2.9313440878658605e-05,-0.0007347158527745018,1.9999999999999996,0.9999999999999998,True,True,22,22
2013-07-15,0.001478061517238937,9.999999999999998e-05,0.0002999999999999999,3.928432652683807e-05,0.001038777190712099,1.9999999999999996,0.9999999999999998,True,True,22,22
2013-07-16,0.0009134839544696479,0.0001,0.0003,1.963752042350354e-05,0.0004938464340461444,2.0,1.0,True,True,21,21
2013-07-17,0.0025302540917964953,0.0001,0.0003,2.081417567838929e-05,0.002109439916118106,2.0,1.0,True,True,21,21
2013-07-18,-0.0007117616232468416,0.0001,0.0003,1.9917740088333966e-05,-0.0011316793633351755,2.0,1.0,True,True,21,21
2013-07-19,0.0032233098019196953,0.00010000000000000003,0.00030000000000000003,3.196636178493719e-05,0.0027913434401347584,2.0000000000000004,1.0000000000000002,True,True,21,21
2013-07-22,0.0021154280382256257,0.0001,0.0003,3.513100470165121e-05,0.0016802970335239747,2.0,1.0,True,True,21,21
2013-07-23,0.002819686737260763,9.999999999999999e-05,0.0002999999999999999,2.554086009770595e-05,0.0023941458771630573,1.9999999999999998,0.9999999999999999,True,True,19,19
2013-07-24,-0.0002453325913289255,9.999999999999998e-05,0.0002999999999999999,2.3129694371631047e-05,-0.0006684622857005565,1.9999999999999996,0.9999999999999998,True,True,19,19
