date,gross_return,commission_cost,slippage_cost,borrow_cost,net_return,turnover,gross_exposure,cap_binding,n_long,n_short
2012-05-18,0.0013789428029568904,6.466239019166618e-05,0.0001939871705749985,5.131935729497315e-06,0.0011151613064607285,1.2932478038333235,0.6466239019166617,True,20,20
2012-05-21,0.0010304926086762143,6.641008300118e-05,0.00019923024900353998,5.270641508030159e-06,0.0007595816351634642,1.3282016600236,0.6641008300118,True,20,20
2012-05-22,-0.0032878891802771907,7.16537666696466e-05,0.0002149613000089398,5.686806878543379e-06,-0.0035801910538343206,1.433075333392932,0.716537666696466,True,20,20
2012-05-23,0.0025241007289239416,4.866481246252441e-05,0.00014599443738757322,3.862286703374954e-06,0.0023255791923704693,0.9732962492504882,0.4866481246252441,True,20,20
2012-05-24,0.0012031858301838926,4.939879972747721e-05,0.0001481963991824316,4.2038780171013635e-06,0.0010013867532568824,0.9879759945495441,0.49398799727477205,True,20,20
2012-05-25,0.003482698184120013,6.393674025123941e-05,0.00019181022075371822,1.487485038743138e-05,0.003212076372727624,1.2787348050247882,0.6393674025123941,True,20,20
2012-05-29,-0.0026687334982125927,9.999999999999999e-05,0.0002999999999999999,7.936507936507936e-06,-0.0030766700061491004,1.9999999999999998,0.9999999999999999,True,20,20
2012-05-30,0.0005000529074073786,5.80560387308094e-05,0.00017416811619242817,4.607622121492809e-06,0.0002632211303626482,1.161120774616188,0.580560387308094,True,20,20
2012-05-31,-0.00658116567467556,9.01955680121786e-05,0.0002705867040365358,7.158378413664968e-06,-0.006949106325137939,1.8039113602435721,0.9019556801217861,True,20,20
2012-06-01,0.001961175214877501,6.275887788601361e-05,0.0001882766336580408,4.980863324286794e-06,0.00170515884000916,1.2551775577202722,0.6275887788601361,True,20,20
2012-06-04,-0.0016165201410361261,9.170417679076177e-05,0.0002751125303722853,7.278109269108075e-06,-0.0019906149574682812,1.8340835358152354,0.9170417679076177,True,20,20
2012-06-05,-0.006566258639025401,6.7023186353998e-05,0.00020106955906199397,5.3193005042855545e-06,-0.006839670684945678,1.34046372707996,0.67023186353998,True,20,20
2012-06-06,0.0060845178443430445,5.93295687419918e-05,0.0001779887062259754,4.7086959319041095e-06,0.0058424908734431725,1.186591374839836,0.593295687419918,True,20,20
2012-06-07,-0.0025641330783054447,7.683873799252821e-05,0.0002305162139775846,6.098312539089539e-06,-0.002877586342814647,1.536774759850564,0.768387379925282,True,20,20
2012-06-08,0.003772317873743064,8.672454735195936e-05,0.00026017364205587807,6.882900583488839e-06,0.003418536783751738,1.7344909470391872,0.8672454735195936,True,20,20
2012-06-11,0.0011523991249569468,3.9855172930019205e-05,0.0001195655187900576,3.1631089626999355e-06,0.00098981532427417,0.797103458600384,0.398551729300192,True,20,20
2012-06-12,-0.0018695633861444555,6.577226289976482e-05,0.0001973167886992944,1.4788057639905083e-05,-0.0021474404953834196,1.3154452579952962,0.6577226289976481,True,20,20
2012-06-13,-0.000670888589827735,6.540982946540601e-05,0.00019622948839621802,5.191256306778254e-06,-0.0009377191639961373,1.3081965893081202,0.6540982946540601,True,20,20
2012-06-14,0.0005574714009599012,4.41719076212518e-05,0.00013251572286375536,3.505706954067603e-06,0.00037727806352082645,0.8834381524250359,0.44171907621251794,True,20,20
