date,ic,n
2010-08-20,-0.15791787004316646,613
2010-08-23,0.3465210945139353,610
2010-08-24,-0.2857640864712897,609
2010-08-25,0.08410584042268941,606
2010-08-26,-0.3859563424888928,606
2010-08-27,0.12935573932509228,603
2010-08-30,0.060791376785043476,596
2010-08-31,-0.04362750326419756,591
2010-09-01,-0.029274898772888427,587
2010-09-02,-0.46310132059522696,595
2010-09-03,0.3437040759547249,594
2010-09-07,-0.06902894526440317,592
2010-09-08,-0.4703887041939033,587
2010-09-09,-0.22389987835299366,587
2010-09-10,-0.41456962107967277,582
2010-09-13,0.1327189326948216,581
2010-09-14,0.2935451328172201,584
2010-09-15,0.04467405050186435,586
2010-09-16,-0.26944000812930796,586
2010-09-17,-0.21937031618258557,582
2010-09-20,-0.08211661988996968,584
2010-09-21,0.3019900596742012,585
2010-09-22,0.18988131041376172,590
2010-09-23,-0.085413655030328,591
2010-09-24,-0.12554662222517046,587
2010-09-27,-0.0018787420031466699,592
2010-09-28,0.023367130271443767,591
2010-09-29,-0.21925076838958815,590
2010-09-30,-0.4867165574656242,592
2010-10-01,0.15395370116651158,596
2010-10-04,-0.316057409262859,597
2010-10-05,0.03126704957758275,599
2010-10-06,-0.32674137083894156,606
2010-10-07,0.005202076424761002,602
2010-10-08,-0.2088182444253618,602
2010-10-11,0.19874042998426944,607
2010-10-12,-0.27940683756806733,601
2010-10-13,0.05069407277678741,606
2010-10-14,-0.30999672977762643,599
2010-10-15,-0.1352730547677174,597
2010-10-18,0.41530429504900296,587
2010-10-19,-0.014877634127780842,580
2010-10-20,-0.21227103320144142,587
2010-10-21,-0.23533761341782328,597
2010-10-22,-0.29513087448521585,588
2010-10-25,0.250523090225958,584
2010-10-26,0.14333211293839357,560
2010-10-27,-0.1204975314625569,564
2010-10-28,0.17110710554699185,578
2010-10-29,-0.03846450963433183,604
2010-11-01,-0.3190073248212705,607
2010-11-02,-0.034911968491959024,601
2010-11-03,-0.37689529256225895,602
2010-11-04,-0.17355319672036976,609
2010-11-05,0.026542667133611496,616
2010-11-08,-0.26379196310660313,617
2010-11-09,-0.1567157097892717,625
2010-11-10,0.28206916174796154,633
2010-11-11,0.23097690477414956,631
2010-11-12,-0.125008300412604,624
2010-11-15,0.205278481799645,621
2010-11-16,-0.16750345927479657,621
2010-11-17,-0.10221468420359535,623
2010-11-18,0.06784196555902854,623
2010-11-19,0.008655502545780411,624
2010-11-22,0.11600728238505703,624
2010-11-23,-0.06933167199047163,625
2010-11-24,0.09008019929879643,628
2010-11-26,-0.008364573715376881,629
2010-11-29,-0.021756087208335138,620
2010-11-30,-0.044764828896801126,619
2010-12-01,-0.1625907549129558,626
2010-12-02,0.17771028054619123,627
2010-12-03,-0.06898089763998166,625
2010-12-06,-0.4570222961497277,624
2010-12-07,-0.14251557775473792,620
2010-12-08,-0.2948337664118103,624
2010-12-09,-0.04782239432747605,627
2010-12-10,-0.29405015607627727,631
2010-12-13,-0.08263726713012098,628
2010-12-14,0.01891946477394325,625
2010-12-15,-0.04098419871751624,624
2010-12-16,-0.21176625338583657,626
2010-12-17,-0.16362195442624664,624
2010-12-20,-0.19340131930643453,638
2010-12-21,-0.2013136878343876,640
2010-12-22,-0.05264244383063367,641
2010-12-23,0.10976071052098317,640
2010-12-27,-0.1258558559901575,635
2010-12-28,-0.12056452661479707,634
2010-12-29,-0.018640162701451194,630
2010-12-30,-0.09916656252559382,625
2010-12-31,-0.2302745011126995,615
2011-01-03,0.28907171114002145,622
2011-01-04,0.052971025701602455,616
2011-01-05,0.08774750851849443,618
2011-01-06,0.1441595421874294,617
2011-01-07,-0.0015083363067063284,618
2011-01-10,0.20398446967806377,624
2011-01-11,0.23094427453543645,626
2011-01-12,0.042428245541457896,624
2011-01-13,0.031895285137416234,620
2011-01-14,0.07910906437303308,617
2011-01-18,0.15138103211385162,617
2011-01-19,-0.11632284478748617,607
2011-01-20,0.13244394022307085,607
2011-01-21,0.09062863584618167,602
2011-01-24,-0.09107741814965328,598
2011-01-25,0.25777094064440825,585
2011-01-26,0.1251146751836286,595
2011-01-27,0.05369456381107446,609
2011-01-28,0.14968695762920387,626
2011-01-31,0.35710090347023904,630
2011-02-01,0.025926413971251394,623
2011-02-02,0.10092841292513137,631
2011-02-03,0.05756303445684461,631
2011-02-04,0.2292818794415762,639
2011-02-07,-0.00670173914721586,644
2011-02-08,0.1106521813019852,640
2011-02-09,-0.04134033479957256,650
2011-02-10,0.05796852441127116,655
2011-02-11,0.20800691612291225,660
2011-02-14,0.12614269564271674,656
2011-02-15,0.11341834404981165,650
2011-02-16,0.10956821888934468,651
2011-02-17,0.15991274050299176,647
2011-02-18,0.015923417367854516,648
2011-02-22,0.018138040366112326,645
2011-02-23,0.030435508468819993,648
2011-02-24,0.32209494019496454,656
2011-02-25,0.36869953329861815,665
2011-02-28,0.18991055224206094,670
2011-03-01,0.010110797798136886,669
2011-03-02,0.4714279713651374,671
2011-03-03,0.10426751716200311,677
2011-03-04,0.1151027007801066,677
2011-03-07,0.07809830303775864,678
2011-03-08,-0.06017639702207897,679
2011-03-09,-0.30152703037163836,682
2011-03-10,-0.15032389710571367,687
2011-03-11,-0.11554015545849793,689
2011-03-14,-0.21080548003627145,689
2011-03-15,-0.0022378739571184713,684
2011-03-16,0.2188763140864292,682
2011-03-17,0.45823611993068986,688
2011-03-18,0.3604515230378513,685
2011-03-21,0.05292382678428297,685
2011-03-22,-0.12695818607559006,681
2011-03-23,0.32957181344551906,684
2011-03-24,0.32769061991968423,682
2011-03-25,0.1711476381686368,674
2011-03-28,-0.017763354058751252,673
2011-03-29,0.3065050097633604,673
2011-03-30,-0.023864042299669024,669
2011-03-31,0.21797138665778001,673
2011-04-01,0.21675276184286765,669
2011-04-04,0.014979378432393284,672
2011-04-05,0.2745642699458763,668
2011-04-06,0.17498910364547318,668
2011-04-07,0.39623085588757756,670
2011-04-08,0.014983657763371745,670
2011-04-11,-0.32046189946196596,668
2011-04-12,0.4101826130666813,668
2011-04-13,-0.3666732086753255,664
2011-04-14,0.015682478259745877,657
2011-04-15,-0.36392227922907344,652
2011-04-18,0.13548343479615424,643
2011-04-19,0.4637386798426177,629
2011-04-20,0.38955937828571896,625
2011-04-21,0.01808987985552098,611
2011-04-25,0.05112060016026544,619
2011-04-26,0.13563260490012094,588
2011-04-27,-0.0044667966347470165,593
2011-04-28,0.18923896497627335,604
2011-04-29,0.13135256702645004,623
2011-05-02,-0.06563231766176479,618
2011-05-03,0.12888654777457934,610
2011-05-04,-0.4094470135906606,627
2011-05-05,0.43479187257514496,645
2011-05-06,0.10672599491201257,657
2011-05-09,0.1878792246292351,660
2011-05-10,-0.05823928284856143,661
2011-05-11,-0.20239287289813565,665
2011-05-12,0.1573092061627393,669
2011-05-13,-0.16099404244895849,671
2011-05-16,-0.20569829107779708,661
2011-05-17,0.20010146675321527,662
2011-05-18,0.3789844126196048,664
2011-05-19,-0.1930346964264399,666
2011-05-20,-0.38669432183846786,665
2011-05-23,0.18178533287279863,663
2011-05-24,-0.1724919855785786,659
2011-05-25,-0.03178281480603248,660
2011-05-26,0.18008722706339364,662
2011-05-27,0.3434305278129566,663
2011-05-31,-0.0376728908724232,663
2011-06-01,0.10708320042681778,671
2011-06-02,-0.4803946666122058,672
2011-06-03,0.029809170723283394,671
2011-06-06,0.2869923852665962,667
2011-06-07,-0.21207830159291383,666
2011-06-08,0.25567532850957525,668
2011-06-09,-0.2697815560372857,671
2011-06-10,0.07509934514379932,675
2011-06-13,0.5217227292583556,681
2011-06-14,-0.5363672120725979,681
2011-06-15,-0.02667535549016797,678
2011-06-16,0.35834270549598835,680
2011-06-17,-0.2707501073316496,678
2011-06-20,0.3628242510184312,682
2011-06-21,-0.17096357362460068,678
2011-06-22,-0.305058283509427,678
2011-06-23,0.057238475331632496,680
2011-06-24,-0.01085495375987817,676
2011-06-27,0.19273754328253456,692
2011-06-28,0.2511470996335089,694
2011-06-29,0.11177325378099078,684
2011-06-30,0.18506336179334842,686
2011-07-01,0.11819106758152194,689
2011-07-05,0.014633994074121756,686
2011-07-06,0.24504796277609278,683
2011-07-07,-0.46432256479851114,685
2011-07-08,0.17604654910425815,687
2011-07-11,0.025307232219511182,681
2011-07-12,0.2693342480753287,673
2011-07-13,0.2233847287803032,669
2011-07-14,0.2510117370201569,669
2011-07-15,-0.2464213617315391,662
2011-07-18,0.3042020535748822,647
2011-07-19,0.31149015779851796,611
2011-07-20,0.1229573524423246,612
2011-07-21,0.003622180400942415,623
2011-07-22,-0.21684152180574792,623
2011-07-25,0.04887716613066208,593
2011-07-26,-0.19518391336775212,526
2011-07-27,0.13213718904582222,537
2011-07-28,-0.3782694759994783,582
2011-07-29,0.24571441193459329,613
2011-08-01,-0.2561458028826163,619
2011-08-02,0.11707019026072911,599
2011-08-03,-0.4374010361924849,614
2011-08-04,0.33384821414222476,630
2011-08-05,-0.6053581298446802,651
2011-08-08,0.4433534706259153,668
2011-08-09,-0.5023505836451567,674
2011-08-10,0.2174149094849242,703
2011-08-11,0.42505853523718556,705
2011-08-12,0.3598110825173481,717
2011-08-15,-0.4024205311786033,712
2011-08-16,0.15244337548972486,712
2011-08-17,-0.5780554889964934,709
2011-08-18,-0.3219851270354527,714
2011-08-19,0.5965344943661475,709
2011-08-22,0.3424668542272013,714
2011-08-23,0.02054600101707642,708
2011-08-24,0.4407422804859097,711
2011-08-25,-0.41228516881305916,713
2011-08-26,0.47372219706021945,716
2011-08-29,-0.26863372631599214,709
2011-08-30,0.31809625840961325,709
2011-08-31,-0.012161608480261347,706
2011-09-01,-0.3818704191900187,712
2011-09-02,-0.3457888141221693,707
2011-09-06,0.4060872185506799,694
2011-09-07,-0.2919992391570325,688
2011-09-08,-0.14245029312379637,687
2011-09-09,-0.27531225249515395,683
2011-09-12,0.19188049577326338,678
2011-09-13,0.3661792465142244,673
2011-09-14,0.3525398635737352,673
2011-09-15,0.058229097880223936,675
2011-09-16,-0.4166237188595149,671
2011-09-19,0.16839156976551123,671
2011-09-20,0.04363236253122581,666
2011-09-21,-0.3505774256681292,668
2011-09-22,-0.011865832617425317,662
2011-09-23,0.3563986695445718,663
2011-09-26,0.6321935055204597,665
2011-09-27,0.15677853569621392,669
2011-09-28,0.6016845907263029,672
2011-09-29,-0.6565009085116692,665
2011-09-30,-0.39059795686606147,665
2011-10-03,-0.34267531259108963,657
2011-10-04,0.05596187513543636,656
2011-10-05,0.07210244552053444,663
2011-10-06,0.17593209021178235,673
2011-10-07,0.40750046650228633,677
2011-10-10,-0.49706153752770604,675
2011-10-11,0.23429675665481672,674
2011-10-12,-0.19842955409712215,671
2011-10-13,0.30242693937505166,671
2011-10-14,-0.22341227951218995,655
2011-10-17,0.08295028722308165,638
2011-10-18,-0.08912677810805426,616
2011-10-19,0.0037791920379975034,618
2011-10-20,0.47118733891227377,628
2011-10-21,0.370165454149701,613
2011-10-24,-0.07815128989785718,595
2011-10-25,0.20574354809335363,563
2011-10-26,0.5348933328319205,569
2011-10-27,-0.02989787464704301,595
2011-10-28,-0.08544287616653673,620
2011-10-31,0.0498571791976545,608
2011-11-01,0.15487204338231328,581
2011-11-02,0.36146122339742853,585
2011-11-03,-0.18935513602248358,630
2011-11-04,0.02862220006482928,653
2011-11-07,0.22609650662117686,662
2011-11-08,-0.5324762024046987,658
2011-11-09,0.03188504534315645,665
2011-11-10,0.5378660081412114,665
2011-11-11,-0.13678627216938075,668
2011-11-14,-0.17346310830023215,670
2011-11-15,-0.04918651429930621,662
2011-11-16,0.11138712841248746,663
2011-11-17,0.07824278301204336,663
2011-11-18,-0.37902691700092817,663
2011-11-21,-0.037960125155248874,659
2011-11-22,-0.26415591672420013,664
2011-11-23,-0.10516409851658837,665
2011-11-25,0.6231093410649258,662
2011-11-28,0.04255376856986457,645
2011-11-29,0.599114862315823,647
2011-11-30,-0.18095247730106628,640
2011-12-01,0.36092591001265323,646
2011-12-02,0.5232987933980927,646
2011-12-05,-0.08612528622362456,643
2011-12-06,-0.17037647271967366,647
2011-12-07,-0.0699665820714012,645
2011-12-08,0.03267216835959027,650
2011-12-09,-0.4110864252346998,649
2011-12-12,-0.007650425265745655,656
2011-12-13,-0.42051906366739483,654
2011-12-14,0.4797498759510096,656
2011-12-15,0.38774440431415863,657
2011-12-16,0.22161425584164815,656
2011-12-19,0.596128904359993,657
2011-12-20,-0.16971174821921384,654
2011-12-21,0.24629436449404107,658
2011-12-22,0.17987513978950884,661
2011-12-23,-0.07741059355978022,663
2011-12-27,-0.00022780741718289103,666
2011-12-28,0.03369705941281039,663
2011-12-29,-0.0699077995666255,659
2011-12-30,0.42278912190050455,647
2012-01-03,-0.25226327706484075,651
2012-01-04,-0.08681772540565823,653
2012-01-05,0.0952923720143054,650
2012-01-06,0.23735512289634747,655
2012-01-09,0.4463368478169708,655
2012-01-10,-0.1499190960427812,656
2012-01-11,0.06498577287971298,656
2012-01-12,-0.23405201236494927,655
2012-01-13,0.08317861237957207,646
2012-01-17,0.11920484525313604,639
2012-01-18,0.23613840081173382,627
2012-01-19,-0.0075077769916873345,629
2012-01-20,0.17297939231138587,620
2012-01-23,-0.13664187728088326,610
2012-01-24,0.19453622796387177,587
2012-01-25,0.07278288250179889,593
2012-01-26,-0.17441105795847792,618
2012-01-27,-0.1336243062867168,629
2012-01-30,-0.0715369087829197,622
2012-01-31,0.2114191194506952,592
2012-02-01,0.19246922553667206,605
2012-02-02,0.24786430755448882,619
2012-02-03,-0.1502982992638255,648
2012-02-06,0.10921543270096057,664
2012-02-07,0.1682192542535662,645
2012-02-08,0.2456943745333136,649
2012-02-09,-0.22623030117327378,662
2012-02-10,0.11144975151054572,678
2012-02-13,-0.13388176979093883,677
2012-02-14,0.18147474419520487,657
2012-02-15,0.009971818075903959,657
2012-02-16,0.17669956697111758,664
2012-02-17,0.21117860695642923,672
2012-02-21,0.009023131835940123,660
2012-02-22,0.15767783226307497,652
2012-02-23,0.13461634927730973,663
2012-02-24,0.005048500790679475,674
2012-02-27,0.10478723954455828,670
2012-02-28,0.09497329870626373,674
2012-02-29,0.24588593317040472,682
2012-03-01,-0.0024155932069227473,690
2012-03-02,-0.08879353203808785,693
2012-03-05,-0.3111080171245065,687
2012-03-06,0.2212405400113382,678
2012-03-07,0.44789579500413085,687
2012-03-08,0.026635347196921687,696
2012-03-09,-0.005978349399342017,695
2012-03-12,0.32349848693454336,694
2012-03-13,-0.01494386009106026,689
2012-03-14,0.16460042605000616,695
2012-03-15,0.12515950303240905,696
2012-03-16,0.00891284937541919,699
2012-03-19,-0.23884032732162275,692
2012-03-20,0.06264674545863018,688
2012-03-21,-0.34201821121373815,687
2012-03-22,0.08397887412312062,683
2012-03-23,0.43343575099635034,681
2012-03-26,0.10635128522036094,680
2012-03-27,-0.012795425401711323,680
2012-03-28,-0.28233150617417757,680
2012-03-29,0.34701719442538465,677
2012-03-30,-0.07895803259324174,671
2012-04-02,0.002309040944682928,672
2012-04-03,-0.29875693237585915,680
2012-04-04,0.0047244196659300235,681
2012-04-05,-0.3090867409806346,682
2012-04-09,0.0301378534639807,683
2012-04-10,0.34338052831733085,679
2012-04-11,0.1545068930357035,680
2012-04-12,-0.284936979597483,679
2012-04-13,0.08272129296147118,674
2012-04-16,0.5133711816648875,666
2012-04-17,-0.1972267454338276,650
2012-04-18,0.10884602181847013,645
2012-04-19,0.3936390002875485,650
2012-04-20,-0.5687790066738238,649
2012-04-23,0.02713264732146505,642
2012-04-24,0.44217985077952604,610
2012-04-25,-0.06455595060614458,610
2012-04-26,0.19697822850769572,629
2012-04-27,-0.12092122081489753,652
2012-04-30,0.03120077418504382,651
2012-05-01,-0.21010105906600562,639
2012-05-02,0.003366256569787357,641
2012-05-03,-0.11660662940536247,654
2012-05-04,-0.17217787734586307,674
2012-05-07,-0.39187853671120443,682
2012-05-08,-0.37769584643299625,686
2012-05-09,0.2993360498002976,693
2012-05-10,-0.4735195091034037,696
2012-05-11,-0.3587558448972002,699
2012-05-14,0.05347990412015171,695
2012-05-15,0.25512520413482176,683
2012-05-16,0.16878182954636814,681
2012-05-17,0.15426316471174148,685
2012-05-18,0.18592522041342846,690
2012-05-21,0.17210856212932543,692
2012-05-22,-0.5051399029717949,691
2012-05-23,0.27250311785105524,694
2012-05-24,0.01629910036041529,694
2012-05-25,0.4931346416332147,696
2012-05-29,-0.5364090372181525,691
2012-05-30,-0.04608775944138572,685
2012-05-31,-0.5504669609631035,681
2012-06-01,0.16822756724201604,682
2012-06-04,-0.18114774149847224,678
2012-06-05,0.4732780915912807,676
2012-06-06,0.5199757608912619,678
2012-06-07,-0.2835732388295261,681
2012-06-08,0.5373003955755156,681
2012-06-11,0.31509742780870637,678
2012-06-12,-0.2830216199318349,673
2012-06-13,-0.05247653770600571,675
2012-06-14,-0.05228554801523819,676
2012-06-15,-0.4223220980432151,676
2012-06-18,0.12302201864343759,676
2012-06-19,0.06170306581966379,674
2012-06-20,-0.10494808230595644,674
2012-06-21,0.22322890277528346,676
2012-06-22,-0.5800549098719586,676
2012-06-25,-0.00035076292408373527,681
2012-06-26,0.18005093002438935,679
2012-06-27,-0.42621984807419167,678
2012-06-28,0.4518010512923929,675
2012-06-29,0.05859819625838404,673
2012-07-02,0.14690489163770923,676
2012-07-03,-0.050224966235885585,683
2012-07-05,-0.09737493554369743,683
2012-07-06,-0.0710346016798805,676
2012-07-09,0.21727727953630038,673
2012-07-10,0.045208159278094434,675
2012-07-11,-0.4068375010540369,675
2012-07-12,0.2246258993947222,675
2012-07-13,-0.20449702728183816,666
2012-07-16,0.20135069987544055,662
2012-07-17,-0.051892770759798895,648
2012-07-18,0.41627512383813,652
2012-07-19,-0.24544991838815647,655
2012-07-20,-0.23410022407559516,655
2012-07-23,0.07763173479493893,643
2012-07-24,0.14456090091000187,595
2012-07-25,0.3666469906037642,599
2012-07-26,0.20470409771674028,616
2012-07-27,0.06868112465037735,627
2012-07-30,-0.046878245626593,622
2012-07-31,0.26494462871977,599
2012-08-01,-0.21588239553061073,619
2012-08-02,0.2886159805294028,637
2012-08-03,0.16916831154248585,652
2012-08-06,0.2869733058836695,663
2012-08-07,-0.22263508212262972,665
2012-08-08,0.11318139615881584,674
2012-08-09,-0.08372369769871868,679
2012-08-10,0.11265130169280764,686
2012-08-13,0.1271103593818053,683
2012-08-14,-0.05997166216560325,677
2012-08-15,0.09999093013771027,675
2012-08-16,0.1005691975657838,676
2012-08-17,0.06439496122653364,676
2012-08-20,0.15259369723391025,667
2012-08-21,0.0010876705833723168,666
2012-08-22,0.03591856627659379,654
2012-08-23,0.046141681843764146,650
2012-08-24,0.24128345807115625,656
2012-08-27,0.0982419659496772,656
2012-08-28,0.07244723615233337,655
2012-08-29,-0.15173035477887925,648
2012-08-30,0.19784095525021494,646
2012-08-31,-0.03697192547955856,639
2012-09-04,-0.006289516150289583,634
2012-09-05,0.2708923789003849,641
2012-09-06,0.16011707067337466,640
2012-09-07,-0.02970096384921149,641
2012-09-10,0.03433182303800632,649
2012-09-11,0.183740744490643,645
2012-09-12,0.034907287396025076,648
2012-09-13,0.22216282528273734,649
2012-09-14,-0.0770628481749407,651
2012-09-17,0.048926660098661576,647
2012-09-18,0.12137741094139413,645
2012-09-19,-0.23673492049004366,645
2012-09-20,-0.011112084544705858,656
2012-09-21,-0.22505100556570495,658
2012-09-24,0.12662916851945244,669
2012-09-25,-0.10684852731949003,669
2012-09-26,0.31823565741726356,668
2012-09-27,-0.3606568092677548,672
2012-09-28,0.14686924749335664,674
2012-10-01,0.278951034787874,687
2012-10-02,0.12347757725720815,690
2012-10-03,0.17142414616054186,687
2012-10-04,0.16467110942283153,677
2012-10-05,-0.32189698931874555,679
2012-10-08,0.047312461111161074,679
2012-10-09,0.03083319945018684,685
2012-10-10,0.28122508779922173,681
2012-10-11,-0.20958962430197406,681
2012-10-12,0.19448467452907778,675
2012-10-15,0.16896113418541986,663
2012-10-16,0.068704195390792,651
2012-10-17,-0.07841176246327554,646
2012-10-18,-0.07155814470515746,652
2012-10-19,0.08919262299445471,649
2012-10-22,-0.22616129812021477,632
2012-10-23,0.11959061699609097,607
2012-10-24,0.2105068866728713,595
2012-10-25,0.015995988344959695,609
2012-10-26,-0.039348787925119894,618
2012-10-31,0.12204956909159181,623
2012-11-01,0.0798447800942035,616
2012-11-02,0.03893506200521776,627
2012-11-05,0.3184392229275122,641
2012-11-06,-0.12099711757393818,645
2012-11-07,0.02716168583525021,657
2012-11-08,-0.0887458575989485,670
2012-11-09,0.2883026742846778,680
2012-11-12,-0.18573425434569713,683
2012-11-13,0.18899325025831426,678
2012-11-14,0.005572563156583972,677
2012-11-15,0.051858200386317534,676
2012-11-16,0.4227619061623867,681
2012-11-19,-0.16451959819310166,685
2012-11-20,0.14054738999278255,687
2012-11-21,0.2658594962484419,685
2012-11-23,0.054288158204030844,685
2012-11-26,0.07372400918808619,677
2012-11-27,-0.017170183083230754,677
2012-11-28,0.1700266313900833,679
2012-11-29,0.08807103482669403,683
2012-11-30,0.19330060704472038,683
2012-12-03,-0.012493964597015754,677
2012-12-04,0.21675758861223374,672
2012-12-05,-0.021207401536030613,670
2012-12-06,0.24849114021681293,669
2012-12-07,0.04139066236719374,663
2012-12-10,0.2722212897051024,663
2012-12-11,0.2163098341529181,657
2012-12-12,0.0178056858097204,663
2012-12-13,0.04790165763895163,672
2012-12-14,0.0939587110420932,668
2012-12-17,0.20963505791021078,669
2012-12-18,0.06373277542317407,669
2012-12-19,-0.017195572768242184,667
2012-12-20,-0.08177560118899303,664
2012-12-21,0.12525474693006672,668
2012-12-24,0.019730337863909476,690
2012-12-26,0.08329463999355004,687
2012-12-27,-0.036138858321091795,684
2012-12-28,0.03197815351437351,684
2012-12-31,0.33926819624110227,682
2013-01-02,0.08775851419121405,694
2013-01-03,0.15410728389848802,698
2013-01-04,-0.06932033466216095,694
2013-01-07,0.14545341330558068,692
2013-01-08,0.09326788030539522,697
2013-01-09,0.21622607071575747,703
2013-01-10,0.07282471363389122,707
2013-01-11,-0.08338909786090022,706
2013-01-14,-0.06680402794482349,700
2013-01-15,0.07336864640728033,695
2013-01-16,0.1335783430330047,687
2013-01-17,0.0049170515053879775,688
2013-01-18,0.13507864347980925,682
2013-01-22,0.26218440065520177,678
2013-01-23,-0.1321864478041898,672
2013-01-24,0.15927292222606124,665
2013-01-25,0.0397995941709611,681
2013-01-28,0.09753439025340624,681
2013-01-29,0.08470419538034753,659
2013-01-30,0.04901965512267469,673
2013-01-31,0.11504924057794455,679
2013-02-01,-0.044504578680518395,706
2013-02-04,0.010401783798673552,700
2013-02-05,-0.015985807483223886,681
2013-02-06,0.07436946272901764,677
2013-02-07,0.15005422317343955,695
2013-02-08,0.019843619016649605,714
2013-02-11,0.07301308155585708,713
2013-02-12,0.08495092404601728,709
2013-02-13,-0.0576539308997366,704
2013-02-14,0.05656690960316766,705
2013-02-15,0.037889679127752804,716
2013-02-19,0.09855189679376142,709
2013-02-20,-0.10087725524447136,703
2013-02-21,0.36288461148531154,727
2013-02-22,0.3764902688900463,733
2013-02-25,0.10481464683407805,726
2013-02-26,0.040141028627075026,722
2013-02-27,-0.019975206078603924,727
2013-02-28,-0.2741258955252625,738
2013-03-01,-0.04688982792497258,748
2013-03-04,0.3240989781544652,749
2013-03-05,0.27191624333756825,745
2013-03-06,0.10756196621812791,744
2013-03-07,0.29160466497228116,746
2013-03-08,-0.10754428886454723,751
2013-03-11,0.007462098388599576,753
2013-03-12,0.08036048410112247,755
2013-03-13,0.16043383615034595,758
2013-03-14,0.15147650662476267,746
2013-03-15,-0.22123306979840573,746
2013-03-18,-0.016638513940799838,753
2013-03-19,0.30257622413986224,745
2013-03-20,-0.34739515443260616,747
2013-03-21,0.18404636793028165,742
2013-03-22,0.19158394798638972,750
2013-03-25,0.22673313315572635,751
2013-03-26,-0.2856014179131509,750
2013-03-27,0.03510990206227943,743
2013-03-28,0.1138891341953358,738
2013-04-01,0.08857280685333489,733
2013-04-02,0.034526225060150226,730
2013-04-03,-0.04298769432632255,727
2013-04-04,-0.5330427911227179,730
2013-04-05,0.2067140665201915,734
2013-04-08,0.15717251421706063,733
2013-04-09,0.10346843639621528,733
2013-04-10,-0.06872977764217243,729
2013-04-11,-0.17995716478961407,728
2013-04-12,-0.2386951900275264,723
2013-04-15,0.34345872818654155,717
2013-04-16,-0.4521751167942024,698
2013-04-17,0.11447310460364447,701
2013-04-18,0.08371136961403232,710
2013-04-19,0.2309411427680979,708
2013-04-22,0.29480004861252607,690
2013-04-23,0.06577936925979205,649
2013-04-24,0.21914302637778904,643
2013-04-25,-0.036004434383583805,664
2013-04-26,0.21345637094838377,702
2013-04-29,0.004687733653042111,698
2013-04-30,-0.12751136411709285,669
2013-05-01,0.1794223190276099,679
2013-05-02,0.5143244484396184,698
2013-05-03,0.23775571547423463,714
2013-05-06,0.1191211910819676,714
2013-05-07,0.12245090668101714,717
2013-05-08,-0.03276561266200116,727
2013-05-09,0.028873367707769416,741
2013-05-10,-0.0235334917852532,747
2013-05-13,0.04703843141690783,748
2013-05-14,0.02155908242056345,742
2013-05-15,0.20750872204422202,742
2013-05-16,0.19217687521800006,740
2013-05-17,-0.01334890646535305,739
2013-05-20,-0.010456312925624245,742
2013-05-21,0.06279630735530868,741
2013-05-22,-0.18090037875931542,744
2013-05-23,0.033686250817255944,742
2013-05-24,-0.010080773333481459,743
2013-05-28,-0.15442675375512596,743
2013-05-29,0.07215608977172921,745
2013-05-30,-0.12128426406774973,745
2013-05-31,-0.014587115014216008,743
2013-06-03,0.013092880860041047,738
2013-06-04,-0.01190853848878305,741
2013-06-05,-0.0023444599446532707,746
2013-06-06,0.14980934013552832,752
2013-06-07,0.12608812928715415,749
2013-06-10,-0.3008465851332613,746
2013-06-11,0.1647656361196053,747
2013-06-12,-0.08854961991844248,748
2013-06-13,0.12858922963750713,741
2013-06-14,0.15662475988215846,738
2013-06-17,0.10562942628230673,734
2013-06-18,0.07578352037140965,735
2013-06-19,-0.3324291202362917,733
2013-06-20,0.029067936483411175,731
2013-06-21,-0.3339934265094709,727
2013-06-24,0.3218804535316696,739
2013-06-25,0.30781579059107006,739
2013-06-26,0.36580540015615914,737
2013-06-27,-0.10490125915500356,741
2013-06-28,0.24982924988017374,744
2013-07-01,0.0481733056424264,755
2013-07-02,-0.014784454274103045,744
2013-07-03,0.2387763427452276,749
2013-07-05,0.10857422822174309,746
2013-07-08,0.16694444071837286,743
2013-07-09,0.09671728767837312,742
2013-07-10,0.3838005534114661,745
2013-07-11,-0.04371833360903016,745
2013-07-12,0.23990057242284174,746
2013-07-15,0.15026466713108572,741
2013-07-16,0.055578268671280504,719
2013-07-17,0.1609386040556659,714
2013-07-18,-0.11850751779282744,718
2013-07-19,0.06686894679769277,722
2013-07-22,0.23438001948047174,711
2013-07-23,0.0967797164812609,666
2013-07-24,0.16368853473080563,662
2013-07-25,-0.0875707536958211,680
2013-07-26,0.019764931913541724,700
2013-07-29,0.02710657020665991,688
2013-07-30,0.05018021091300513,654
2013-07-31,0.20237330117847627,676
2013-08-01,0.0978970901924644,697
2013-08-02,0.21661800302922687,727
2013-08-05,0.04406225625045076,722
2013-08-06,0.05809323788311362,717
2013-08-07,0.19293235692319222,723
2013-08-08,0.007921905647981928,735
2013-08-09,-0.005935127926615834,745
2013-08-12,0.11241973575195462,749
2013-08-13,-0.036660919099025614,746
2013-08-14,-0.17349369146050034,734
2013-08-15,-0.024304280161940143,742
2013-08-16,0.10233469176672633,746
2013-08-19,0.17753858508909792,743
2013-08-20,-0.09301221229023045,737
2013-08-21,0.0781155455923503,734
2013-08-22,0.1770539022802664,732
2013-08-23,0.10051882419526621,734
2013-08-26,-0.2833743780249888,727
2013-08-27,0.014579495232180177,724
2013-08-28,0.10400107397156237,723
